Date;B1_N;B1_Q;B2_N;B2_Q;OVK_Q;B1_N_Aver;B2_N_Aver;Month;Year;T;TEC_Q_Aver;TEC_N_Aver;B1_GT11_N;B1_GT12_N;B2_GT21_N;B2_GT22_N;B1_PT10_N;B2_PT20_N
01.11.2019;2079.56;1120;4009.65;2057;3124;86.648125;167.06875;11;2019;2;262.5416667;253.716875;0;1571.53;1539.42;1441.83;513.91;1039.63
02.11.2019;2107.31;931;4121.8;1703;3640;87.80458333;171.7416667;11;2019;1.5;261.4166667;259.54625;0;1573.02;1563.24;1457.05;537.98;1109.29
03.11.2019;2079.39;818;4167.78;1494;3829;86.64104167;173.6575;11;2019;3.2;255.875;260.2985417;0;1561.24;1592.73;1506.97;563.17;1162.45
04.11.2019;2117.28;898;4073.12;1603;3730;88.22;169.713125;11;2019;2.8;259.625;257.933125;0;1544.28;1496.5;1402.63;528.74;1060.48
05.11.2019;2051.74;918;3960.7;1524;3920;85.48895833;165.0291667;11;2019;1.4;265.0833333;250.518125;0;1554.39;1519.47;1410.88;523.65;1078.08
06.11.2019;2075.04;936;4003.31;1662;3833;86.46;166.804375;11;2019;1.1;267.9583333;253.264375;0;1568.97;1550.59;1436.9;524.51;1078.55
07.11.2019;2175.05;1209;4284.78;1885;3563;90.626875;178.5322917;11;2019;-2.9;277.375;269.1591667;0;1613.52;1604.8;1476.42;499;1075.87
08.11.2019;2075.52;928;3956.82;1457;4246;86.48;164.8672917;11;2019;-2;276.2916667;251.3472917;0;1554.06;1501.78;1389.54;533.01;1090.07
09.11.2019;2067.33;1130;3948.64;1897;3461;86.13875;164.5266667;11;2019;2.9;270.3333333;250.6654167;0;1552.86;1507.51;1393.52;516.36;1049.92
10.11.2019;2054.52;969;3854.68;1179;4132;85.60479167;160.6114583;11;2019;7.4;261.6666667;246.21625;0;1525.89;1478.21;1300.81;533.63;1081.97
11.11.2019;2844.21;1513;3656.23;1350;3168;118.50875;152.3427083;11;2019;6;251.2916667;270.8514583;671.89;1466.38;1403.97;1257.68;731.41;1018.5
12.11.2019;3880.78;2405;3883.89;1675;1774;161.6991667;161.82875;11;2019;2.8;243.9166667;323.5279167;1436.05;1447.31;1479.71;1349.7;1006.81;1046.85
13.11.2019;3830.39;2282;3743.53;1795;1469;159.599375;155.9802083;11;2019;4.9;231.0833333;315.5795833;1430.65;1434.05;1446.93;1350.52;1027.07;1023.2
14.11.2019;3827.4;2159;3812.38;1428;1990;159.4747917;158.8491667;11;2019;9.1;232.375;318.3239583;1413.76;1403.47;1436.86;1309.18;1023.73;1047.25
15.11.2019;3850.74;2584;3685.17;1689;1197;160.4475;153.54875;11;2019;5.5;227.9166667;313.99625;1390.37;1392.57;1361.81;1256.77;951.35;982.52
16.11.2019;3746.45;2459;2210.07;888;2266;156.1020833;92.08625;11;2019;3.4;233.875;248.1883333;1399.23;1389.51;1573.16;165.87;953.84;466.21
17.11.2019;3660.61;2566;2013.86;1070;2026;152.5252083;83.91083333;11;2019;5.4;235.9166667;236.4360417;1364.91;1353.82;1566.46;0;944.81;448.94
18.11.2019;3621.23;2631;2396.72;1265;1738;150.8845833;99.863125;11;2019;6;234.75;250.7477083;1345.9;1354.63;1532.85;311.7;931.3;563.81
19.11.2019;3534.68;2514;3545.67;2139;1036;147.2783333;147.7360417;11;2019;6.3;237.0416667;295.014375;1318.09;1323.04;1373.93;1280.11;943.13;947.36
20.11.2019;3609;2408;3419.63;2094;1237;150.375;142.4845833;11;2019;3.4;239.125;292.8595833;1313.94;1318.73;1294.15;1188.8;936.42;877
21.11.2019;3004.02;2226;3018.45;2170;1520;125.1672917;125.7685417;11;2019;4.5;246.5;250.9358333;1095.87;1098.5;1206.16;1068.41;853.45;807.28
22.11.2019;3270.08;2514;3529;2357;1601;136.253125;147.0416667;11;2019;-1.8;269.6666667;283.2947917;1226.3;1232.51;1416.49;1266.49;835.35;865.71
23.11.2019;3802.87;2734;3315.4;2297;1888;158.4529167;138.1414583;11;2019;-4.9;288.2916667;296.594375;1418.18;1402.95;1277.6;1177.73;889.99;765.15
24.11.2019;3643.28;2767;3651.88;2466;2016;151.8033333;152.1614583;11;2019;-4.9;302.0416667;303.9647917;1392.15;1380.27;1472.8;1327.32;874.7;858.61
25.11.2019;3801.59;2762;3804.2;2428;2321;158.3995833;158.508125;11;2019;-4.5;312.9583333;316.9077083;1442.52;1444.14;1513.4;1381.17;908.83;902.82
26.11.2019;3841.73;2228;3808.23;2212;3173;160.071875;158.6760417;11;2019;-3.3;317.2083333;318.7479167;1425.67;1419.46;1467.3;1384.68;1011.29;970.72
27.11.2019;3832.75;2272;3821.84;2127;3616;159.6977083;159.243125;11;2019;-1.3;333.9583333;318.9408333;1424.09;1400.27;1451.82;1388.33;1012.78;988.46
28.11.2019;3876.21;2197;3860.79;2120;3554;161.5085417;160.8660417;11;2019;1.4;327.9583333;322.3745833;1438.67;1428.47;1463.37;1407.09;1027.27;990.5
29.11.2019;3834.66;2017;3819.53;1882;3323;159.7775;159.1470833;11;2019;1.7;300.9166667;318.9245833;1436.94;1416.56;1439.46;1434.01;1043.04;1025.91
30.11.2019;3744.84;1761;3754.11;1657;3895;156.035;156.4210417;11;2019;-0.7;304.7083333;312.4560417;1358.98;1356;1398.35;1333.06;1014.63;1005.57
01.12.2019;3821.12;2192;3823.33;2084;3219;159.2133333;159.3054167;12;2019;-2.2;312.2916667;318.51875;1392.1;1371.05;1403.63;1381.84;979.11;958.93
02.12.2019;3916.96;2300;3064.17;1527;3393;163.2066667;127.6735417;12;2019;-0.5;300.8333333;290.8802083;1429.43;1388.58;1008.79;1202.13;1002.56;758.27
03.12.2019;3921.03;2385;3865.97;2210;2607;163.37625;161.081875;12;2019;-1.7;300.0833333;324.458125;1424.38;1428.78;1433.91;1389.74;985.14;965.48
04.12.2019;3910.3;2205;3882.04;2093;2643;162.9291667;161.7514583;12;2019;1;289.2083333;324.680625;1467.06;1433.94;1467.71;1424.04;1033.94;1005.84
05.12.2019;3950.73;2221;3956.72;2137;2103;164.61375;164.8633333;12;2019;4;269.2083333;329.4770833;1462.45;1434.71;1478.05;1449.72;1041.65;1017.63
06.12.2019;3978.48;2309;4008.53;2075;1941;165.7697917;167.021875;12;2019;4.4;263.5416667;332.7916667;1497.52;1466.88;1495.33;1475.47;1042.21;1049.76
07.12.2019;4242.02;2215;4124.8;1518;2438;176.7508333;171.8666667;12;2019;4.5;257.125;348.6175;1587.04;1539.73;1516.61;1502.9;1124.93;1138.15
08.12.2019;3984.59;1873;4005.43;1684;2741;166.024375;166.8929167;12;2019;1.8;262.4166667;332.9172917;1477.62;1446.68;1468.76;1462.77;1079.47;1076.54
09.12.2019;4085.35;2007;4042.95;1979;2794;170.2227083;168.4560417;12;2019;4.8;282.5;338.67875;1487.14;1444.94;1470.93;1462.01;1087.73;1055.35
10.12.2019;4090.48;2209;4102.8;2182;2365;170.4364583;170.95;12;2019;3.1;281.5;341.3864583;1520.19;1493.01;1538.45;1509.56;1078.39;1058.41
11.12.2019;4154;2334;4154.64;2109;2401;173.083125;173.11;12;2019;-3.1;285.1666667;346.193125;1534.52;1541.94;1553.83;1514.83;1062.46;1074.59
12.12.2019;4119.53;2548;4134.15;2168;2285;171.646875;172.25625;12;2019;-0.5;291.7083333;343.903125;1554.25;1548.16;1567.04;1517.53;1036.89;1063.52
13.12.2019;4039.83;2353;4041.49;2114;2213;168.32625;168.3952083;12;2019;2.2;278.3333333;336.7214583;1541.68;1523.94;1554.8;1517.04;1074.93;1073.96
14.12.2019;4354.87;2446;4381.52;2215;2105;181.4529167;182.5633333;12;2019;1.9;281.9166667;364.01625;1597.65;1568.03;1607.69;1572.48;1097.74;1086
15.12.2019;3873.15;2455;3823.1;2227;2187;161.3810417;159.2958333;12;2019;1.6;286.2083333;320.676875;1467.81;1442.08;1470.24;1431.67;1015.04;993.39
16.12.2019;3974.86;2344;3983.07;2098;2059;165.6189583;165.96125;12;2019;1.6;270.875;331.5802083;1494.82;1458.83;1491.48;1475.18;1044.86;1036.28
17.12.2019;4026.12;2522;4039.26;2313;1758;167.7547917;168.3025;12;2019;3.3;274.7083333;336.0572917;1473.9;1449.08;1479.69;1469.57;1008.63;996.82
18.12.2019;3971.49;2363;3937.39;2284;1778;165.47875;164.0579167;12;2019;4.3;267.7083333;329.5366667;1479.86;1454.76;1469.5;1463.42;1039.36;1000.65
19.12.2019;3935.28;2487;3937.14;2308;1770;163.9697917;164.0475;12;2019;1.5;273.5416667;328.0172917;1476.47;1457.16;1486.66;1464.74;1005.16;997.83
20.12.2019;3848.08;2567;3811.7;2385;1551;160.3364583;158.8208333;12;2019;1.7;270.9583333;319.1572917;1446.53;1421.06;1441.75;1421.65;980.21;947.72
21.12.2019;3896.41;2463;3885.73;2242;1505;162.3504167;161.9054167;12;2019;2;258.75;324.2558333;1464.69;1435.53;1465.78;1452.17;1008.06;983.74
22.12.2019;2823.29;1686;3615.09;2304;2097;117.636875;150.6285417;12;2019;3.9;253.625;268.2654167;758.5;1334.58;1348.16;1345.84;733.12;901.72
23.12.2019;3932.96;2391;3910.25;2266;1551;163.8733333;162.9270833;12;2019;4.7;258.6666667;326.8004167;1490.15;1451.34;1487.57;1482.1;1041.17;1009.42
24.12.2019;3998.37;2453;3996.89;2316;1356;166.59875;166.5370833;12;2019;4.3;255.2083333;333.1358333;1496.58;1461.5;1501.41;1485.96;1034.24;1002.22
25.12.2019;3885.19;2277;3892.76;2156;1625;161.8829167;162.198125;12;2019;3.6;252.4166667;324.0810417;1415.21;1405.73;1448.39;1408.7;1007.09;980.34
26.12.2019;3708.52;2397;3727.58;2144;2305;154.5214583;155.315625;12;2019;1.8;285.25;309.8370833;1305.39;1287.44;1349.61;1262.39;925.56;924.07
27.12.2019;3789.59;2484;3780.77;2350;2495;157.899375;157.531875;12;2019;0.2;305.375;315.43125;1421.9;1418.7;1442.32;1349.58;972.41;942.22
28.12.2019;4044.17;2547;4004.93;2368;2219;168.5070833;166.871875;12;2019;-1.1;297.25;335.3789583;1526.57;1517.15;1558.9;1477.99;996.46;984.75
29.12.2019;3864.87;2729;3851.8;2384;2035;161.0360417;160.4916667;12;2019;-3.3;297.8333333;321.5277083;1472.52;1475.88;1497.3;1439.15;953.95;953.28
30.12.2019;3921.42;2437;3939.27;2247;2256;163.3922917;164.1360417;12;2019;2.4;289.1666667;327.5283333;1457.24;1420.71;1453.89;1450.14;1009.38;987.54
31.12.2019;3234.01;2407;3232.05;2294;2461;134.7502083;134.6685417;12;2019;2.6;298.4166667;269.41875;1236.83;1223.99;1249.96;1249.01;864.63;837.84
01.01.2020;3125.22;2488;3134;2371;1959;130.2175;130.5833333;1;2020;0.1;284.0833333;260.8008333;1121.83;1127.59;1152.1;1146.04;785.11;745.23
02.01.2020;3513.06;2473;3503.02;2374;1957;146.3772917;145.9589583;1;2020;3.3;283.5;292.33625;1282.17;1256.14;1287.64;1284.24;887.8;840.9
03.01.2020;3786.43;2415;3786.54;2261;2064;157.7677083;157.7722917;1;2020;4.4;280.8333333;315.54;1419.87;1380.42;1415.98;1410.65;985.78;963.71
04.01.2020;3788.66;2161;3795.1;2055;2552;157.860625;158.1289583;1;2020;2.3;282;315.9895833;1403.93;1377.93;1408.56;1399.25;1004.14;983.98
05.01.2020;3665.78;2485;3611.35;2391;2034;152.7408333;150.4727083;1;2020;-0.9;287.9166667;303.2135417;1376.7;1370.27;1382.79;1358.97;930.57;879.12
06.01.2020;3762.68;2425;3751.76;2169;2433;156.7783333;156.3233333;1;2020;-1.4;292.7916667;313.1016667;1405.89;1382.27;1406.78;1390.79;971.28;951.47
07.01.2020;3760.99;2700;3715.61;2520;1963;156.7079167;154.8170833;1;2020;2.1;299.2916667;311.525;1429.01;1398.79;1412.27;1401.78;958.99;914.38
08.01.2020;3768.04;2618;3742.77;2374;2042;157.0014583;155.9485417;1;2020;3.3;293.0833333;312.95;1407.92;1371.16;1409.3;1401.46;954.73;933.64
09.01.2020;3692.8;2466;3611.7;2319;1886;153.8664583;150.4872917;1;2020;3.6;277.9583333;304.35375;1391.96;1362.85;1356.56;1351.08;957.31;900.86
10.01.2020;3949.33;2522;3956.38;2227;2091;164.5554167;164.8489583;1;2020;0.7;285;329.404375;1486.88;1435.58;1471.04;1463.82;1012.3;1005.46
11.01.2020;3948.96;2395;3940.17;2045;2578;164.54;164.17375;1;2020;-0.5;292.4166667;328.71375;1479.15;1446.65;1469.17;1449.26;1030.62;1031.56
12.01.2020;3788.41;2424;60.87;0;4071;157.8504167;2.53625;1;2020;2.8;270.625;160.3866667;1417.07;1380.88;31.84;11.34;990.69;14.07
13.01.2020;3956.38;2432;0;0;4051;164.8489583;0;1;2020;2.4;270.125;164.8489583;1386.54;1355.4;0;0;953.47;0
14.01.2020;3813.96;2672;0;0;3580;158.9147917;0;1;2020;2.9;260.5;158.9147917;1462.22;1432.33;0;0;958.69;0
15.01.2020;3833.13;1669;0;0;4291;159.71375;0;1;2020;4.7;248.3333333;159.71375;1485.43;1267.33;0;0;994.6;0
16.01.2020;3913.38;2473;0;0;3082;163.0572917;0;1;2020;5.3;231.4583333;163.0572917;1391.47;1360.39;0;0;961.84;0
17.01.2020;3940.25;2745;0;0;3146;164.1770833;0;1;2020;4.5;245.4583333;164.1770833;1493;1455.94;0;0;986.36;0
18.01.2020;3895.79;2522;0;0;3491;162.324375;0;1;2020;2.3;250.5416667;162.324375;1467.34;1437.5;0;0;983.98;0
19.01.2020;3659.36;2619;84.26;0;3427;152.4733333;3.510833333;1;2020;3.3;251.9166667;155.9841667;1372.82;1357.88;0;84.18;922.38;0
20.01.2020;3891.44;2724;1708.86;660;2712;162.143125;71.20229167;1;2020;2.9;254;233.3454167;1473.94;1451.02;1322.59;0;966.03;376.44
21.01.2020;2067.47;1110;2055.05;1056;3867;86.144375;85.62708333;1;2020;4.5;251.375;171.7714583;20.82;1553.61;1601.13;0;510.28;466.08
22.01.2020;1907.56;1383;2218.94;1207;4030;79.48166667;92.455625;1;2020;1.1;275.8333333;171.9372917;0;1570.54;1613.77;147.85;459.32;484.1
23.01.2020;2179.41;1237;3686.58;2064;3826;90.80875;153.6075;1;2020;-1.3;296.9583333;244.41625;0;1578.41;1619.69;1190.09;496.24;868.57
24.01.2020;2091.15;1194;3966.27;2214;3905;87.13125;165.2610417;1;2020;2.1;304.7083333;252.3922917;0;1548.38;1477.82;1464.47;511.01;990
25.01.2020;2049.06;1138;3822.43;2267;3126;85.37729167;159.2677083;1;2020;1.1;272.125;244.645;0;1557.37;1458.65;1436.36;507.8;952.37
26.01.2020;2056.41;1127;3711.43;2238;3166;85.68375;154.6429167;1;2020;0.5;272.125;240.3266667;0;1550.13;1388.89;1379.25;497.85;929.07
27.01.2020;2049.46;1442;3849.41;2559;2675;85.39416667;160.391875;1;2020;-3;278.1666667;245.7860417;0;1584.26;1487.06;1448.8;462.33;912.91
28.01.2020;2051.28;1103;3889.45;1903;3348;85.46979167;162.0604167;1;2020;-2.4;264.75;247.5302083;0;1544.25;1439.04;1423.74;508.84;1027.01
29.01.2020;2036.87;889;3830.83;1639;600;84.86958333;159.6179167;1;2020;-0.5;130.3333333;244.4875;0;1526.02;1438.37;1375.53;522.84;1033.35
30.01.2020;2017.76;881;3770.18;1633;3950;84.07333333;157.090625;1;2020;-0.9;269.3333333;241.1639583;0;1509.31;1396.23;1335.29;535.3;1027.16
31.01.2020;2073.63;1163;3630.49;2077;3944;86.40104167;151.2704167;1;2020;-2.7;299.3333333;237.6714583;0;1554.44;1332.88;1315.67;493.94;879.73
01.02.2020;2061.17;1116;2080.16;937;5343;85.881875;86.67333333;2;2020;-4;308.1666667;172.5552083;0;1547.96;23.42;1536.82;504.15;515.09
02.02.2020;2052.74;840;1962.03;790;5706;85.53083333;81.75104167;2;2020;3.2;305.6666667;167.281875;0;1507.44;0.01;1522.22;544.88;535.75
03.02.2020;2084.12;899;3822.19;1662;5053;86.83833333;159.2577083;2;2020;0.4;317.25;246.0960417;0;1538.36;1331.75;1511.27;542.83;985.06
04.02.2020;2113.46;1029;4176.4;2156;4962;88.060625;174.0164583;2;2020;-3.3;339.4583333;262.0770833;0;1586.4;1608.02;1524.36;526.11;1043.21
05.02.2020;2055.26;1289;3833.75;2252;4890;85.635625;159.7395833;2;2020;-5.3;351.2916667;245.3752083;0;1571.01;1455.07;1412.14;481.94;964.44
06.02.2020;2194.67;1340;3903.99;2469;4781;91.444375;162.66625;2;2020;-3.8;357.9166667;254.110625;172.35;1517.84;1522.97;1452.18;516.51;947.28
07.02.2020;2067.39;1428;3800.71;2364;4498;86.14125;158.3627083;2;2020;-5;345.4166667;244.5039583;0;1620.91;1493.38;1404.11;471.9;942
08.02.2020;2058.54;1280;2127.4;1206;5282;85.77229167;88.64166667;2;2020;-2.1;323.6666667;174.4139583;0;1547.59;1582.38;27.63;495.27;472.72
09.02.2020;2833.74;1757;2071.96;1224;4691;118.0725;86.33145833;2;2020;1;319.6666667;204.4039583;605.97;1519.47;1599.51;0;693.76;465.49
10.02.2020;3986.58;1969;3836.98;1651;3482;166.1075;159.8739583;2;2020;2.4;295.9166667;325.9814583;1481.75;1427.8;1538.24;1294.29;1065.25;997.22
11.02.2020;3925.16;1829;3927.96;1864;2824;163.548125;163.6647917;2;2020;3.8;271.5416667;327.2129167;1464.46;1411.92;1460.51;1440.33;1065.96;1047.68
12.02.2020;3897.3;2003;3908.34;1965;2590;162.3875;162.8475;2;2020;2.3;273.25;325.235;1449.82;1399.74;1446.65;1426.19;1040.07;1024.38
13.02.2020;3825.67;2306;3799.49;1984;2180;159.4027083;158.3120833;2;2020;2.2;269.5833333;317.7147917;1438.34;1389.09;1413.05;1390.96;1001.96;999.13
14.02.2020;3817.84;2500;3801.51;2331;1669;159.0766667;158.39625;2;2020;1;270.8333333;317.4729167;1438.35;1404.99;1444.18;1402.31;976.58;955.89
15.02.2020;2076.13;1409;3846.24;2410;2775;86.50520833;160.2597917;2;2020;0.5;274.75;246.765;1585.83;26.15;1478.14;1424.27;475.41;964.26
16.02.2020;2060.39;1433;3766.23;2328;2921;85.849375;156.9260417;2;2020;2.2;278.4166667;242.7754167;1588.82;0;1410.18;1395.66;468.94;944.36
17.02.2020;3392.56;1698;3982.18;1995;2565;141.3566667;165.9241667;2;2020;4.8;260.75;307.2808333;1545.53;955.56;1473.79;1449.88;875.05;1047.2
18.02.2020;3939.49;2432;3951.44;2138;1542;164.1452083;164.643125;2;2020;5.3;254.6666667;328.7883333;1475.77;1428.44;1472.92;1438.61;1027.06;1029.53
19.02.2020;3959.96;2476;3940.87;2180;1190;164.9983333;164.2027083;2;2020;4.1;243.5833333;329.2010417;1495.88;1441.79;1476.99;1447.6;1028.43;1022.26
20.02.2020;3915.54;2533;3897.54;2342;1199;163.1472917;162.3975;2;2020;2.1;253.0833333;325.5447917;1481.63;1433.38;1469.02;1437.83;1003.2;990.57
21.02.2020;3786.71;2535;3745.15;2349;1118;157.7795833;156.0477083;2;2020;3.4;250.0833333;313.8272917;1427.2;1391.89;1428.66;1396.56;972.91;952.6
22.02.2020;3843.56;2464;3852.59;2322;1114;160.1483333;160.524375;2;2020;3.8;245.8333333;320.6727083;1441.95;1412.6;1444.21;1422.98;993.41;967.96
23.02.2020;3242.73;2441;3181.95;2180;1221;135.11375;132.5810417;2;2020;3.6;243.4166667;267.6947917;1225.52;1217.85;1224.97;1191.4;850.59;816.96
24.02.2020;3648.56;2367;3664.87;2215;1425;152.0233333;152.7027083;2;2020;1.9;250.2916667;304.7260417;1360.36;1337.54;1364.89;1352.64;944.13;922.88
25.02.2020;3531.01;2519;3606.44;2390;1371;147.1252083;150.268125;2;2020;0.1;261.6666667;297.3933333;1315.58;1278.07;1353.62;1336.18;884.93;880.7
26.02.2020;3588.64;2583;3790.6;2405;1603;149.5264583;157.9414583;2;2020;-0.9;274.625;307.4679167;1367.54;1323.42;1441.79;1418.77;902.04;922.47
27.02.2020;3600.09;2599;3777.39;2461;1898;150.0035417;157.3910417;2;2020;-2.1;289.9166667;307.3945833;1377.11;1325.34;1447.51;1421.88;889.24;911
28.02.2020;3499.5;2557;3666.13;2366;2241;145.8122917;152.7552083;2;2020;-2.4;298.5;298.5675;1352.65;1317.25;1420.03;1385.64;894.77;924.51
29.02.2020;3829.72;2632;3760.02;2428;2145;159.5716667;156.6672917;2;2020;-3.1;300.2083333;316.2389583;1438.93;1413.07;1416.24;1389.78;919.9;900.03
01.03.2020;3339.09;2514;3348.24;2336;2379;139.1285417;139.5097917;3;2020;0.4;301.2083333;278.6383333;1259.38;1235.83;1267.12;1248.74;845.55;832.53
02.03.2020;3594.25;2505;3620.25;2350;1563;149.7602083;150.8435417;3;2020;3.9;267.4166667;300.60375;1350.86;1315.86;1360.95;1345.48;919.48;904.94
03.03.2020;3570.31;2537;3790.11;2520;924;148.7629167;157.92125;3;2020;2.4;249.2083333;306.6841667;1358.67;1327.47;1437.13;1428.3;920.89;930.35
04.03.2020;3673.55;2648;3554.22;2543;770;153.064375;148.0925;3;2020;2.7;248.375;301.156875;1382.43;1340.58;1390.94;1375.67;916.04;899.57
05.03.2020;3592.55;2574;3739.32;2495;900;149.689375;155.805;3;2020;4.2;248.7083333;305.494375;1348.59;1310.06;1357.49;1352.57;924.45;892.47
06.03.2020;3562.27;2604;3672.4;2380;963;148.4277083;153.0164583;3;2020;2.7;247.7916667;301.4441667;1339.97;1305.74;1389.15;1377.49;916.52;916.29
07.03.2020;4190.51;2623;3994.72;2391;956;174.6045833;166.4464583;3;2020;1.8;248.75;341.0510417;1545.26;1506.37;1513.21;1479.14;1035.13;1006.95
08.03.2020;3213.4;2539;3224.69;2449;945;133.8916667;134.361875;3;2020;1.7;247.2083333;268.2535417;1245.66;1225.64;1222.53;1211.91;859.7;801.51
09.03.2020;1109.76;846;3832.18;2555;2368;46.24;159.6739583;3;2020;3.6;240.375;205.9139583;415.78;403.59;1460.07;1428.37;286.03;945.2
10.03.2020;2689.48;1581;3801.74;2373;1918;112.0616667;158.4058333;3;2020;4.9;244.6666667;270.4675;1085.01;941.42;1432.31;1405.35;660.89;956.04
11.03.2020;3837.76;2339;3845.42;2196;772;159.9064583;160.2258333;3;2020;5.4;221.125;320.1322917;1444.05;1403.87;1444.66;1436.59;1026.29;1001.73
12.03.2020;3936.87;2199;3901.93;2118;1377;164.03625;162.5804167;3;2020;3.9;237.25;326.6166667;1459.04;1420.78;1439.27;1427.04;1030.68;1006.75
13.03.2020;4013.88;1877;3975.35;1982;2243;167.245;165.6395833;3;2020;2.4;254.25;332.8845833;1493.61;1444.53;1479.14;1453.67;1071.09;1039.68
14.03.2020;3943.64;2725;3924.69;2491;1354;164.318125;163.5285417;3;2020;-2.3;273.75;327.8466667;1512.51;1470.96;1510.4;1466.61;955.3;944.3
15.03.2020;3762.2;2738;3764.58;2303;1617;156.7583333;156.8575;3;2020;-1.5;277.4166667;313.6158333;1452.51;1398.42;1427.13;1404.73;912.71;931.93
16.03.2020;3793.41;2561;3768.43;2323;1678;158.05875;157.0179167;3;2020;1.5;273.4166667;315.0766667;1434.07;1386.16;1413.9;1402.52;970.89;950.23
17.03.2020;3790.61;2832;3681.46;2225;1536;157.9420833;153.3941667;3;2020;1;274.7083333;311.33625;1457.69;1412.99;1374.05;1378.38;925.1;935.02
18.03.2020;3884.39;2667;3836.35;2220;1319;161.8495833;159.8477083;3;2020;4.4;258.5833333;321.6972917;1465.99;1427.55;1421.31;1430.22;988.8;981.21
19.03.2020;3864.72;2576;3857.74;2326;1309;161.03;160.7389583;3;2020;2.7;258.7916667;321.7689583;1465.92;1429.68;1464.88;1447.84;993.12;983.45
20.03.2020;3908.25;2800;3926.14;2393;1087;162.8435417;163.5889583;3;2020;1.7;261.6666667;326.4325;1488.59;1447.18;1467.54;1460.16;955.32;969.82
21.03.2020;3740.14;2802;3744.37;2237;1263;155.8391667;156.0152083;3;2020;-1.5;262.5833333;311.854375;1434.54;1402.4;1402.54;1406.48;905.1;933.66
22.03.2020;3299.98;2669;3267.7;2421;1262;137.4991667;136.1541667;3;2020;-1.3;264.6666667;273.6533333;1239.78;1214.17;1218.6;1234.15;833.52;802.4
23.03.2020;3687.13;2874;3667.01;2370;1261;153.6304167;152.7920833;3;2020;-0.2;271.0416667;306.4225;1423.88;1398.99;1388.92;1389.15;890.88;918.59
24.03.2020;3900.84;2910;3915.6;2232;1116;162.535;163.15;3;2020;2.1;260.75;325.685;1491.07;1462.21;1453.63;1457.6;934.02;988.57
25.03.2020;3684.26;2263;3690.16;1975;640;153.510625;153.7564583;3;2020;6;203.25;307.2670833;1359.91;1338.11;1332.75;1359.92;976.11;986.53
26.03.2020;3482.12;1917;3470.57;1753;578;145.088125;144.6070833;3;2020;5.3;177;289.6952083;1266.98;1243.84;1241.31;1275.01;981.56;965.04
27.03.2020;3141.07;2193;3108.92;2039;645;130.8777083;129.5383333;3;2020;5;203.2083333;260.4160417;1158.8;1125.28;1171.84;1110.93;880.67;835.98
28.03.2020;3136.86;2570;3118.77;2413;903;130.7022917;129.9485417;3;2020;5.5;245.25;260.6508333;1144.36;1144.74;1165.24;1161.83;817.08;775.5
29.03.2020;3247.12;2557;3253.34;2383;1087;135.2966667;135.555625;3;2020;1.7;251.125;270.8522917;1205.47;1206.07;1222.54;1225.66;835.36;804.34
30.03.2020;3400.9;2592;3384.89;2373;1004;141.7041667;141.036875;3;2020;-1.3;248.7083333;282.7410417;1279.04;1260.38;1269.37;1275.68;854.88;832.84
31.03.2020;3196.21;2581;3204.39;2334;1097;133.1752083;133.5160417;3;2020;-0.9;250.5;266.69125;1199.22;1176.63;1209.88;1205.14;821.29;791.03
01.04.2020;3265.84;2559;3246.13;2321;1130;136.0764583;135.2554167;4;2020;1.5;250.4166667;271.331875;1232.16;1200.23;1219.86;1225.54;842.43;810.12
02.04.2020;3288.82;2538;3291.83;2336;1078;137.0341667;137.159375;4;2020;2.6;248;274.1935417;1226.87;1210.55;1243.47;1231.7;854.89;819.09
03.04.2020;3780.76;2302;3797.69;2158;1531;157.5316667;158.236875;4;2020;4;249.625;315.7685417;1413.2;1377.24;1408.84;1404.74;989.16;970.54
04.04.2020;3541.21;2683;3507.5;2330;747;147.5504167;146.1458333;4;2020;2.5;240;293.69625;1353.26;1319.88;1324.08;1338.42;900.91;890.17
05.04.2020;3685.49;2755;3638.82;2236;764;153.561875;151.6172917;4;2020;2.2;239.7916667;305.1791667;1390.5;1353.66;1314.97;1357.66;907.81;919.21
06.04.2020;2094.24;1536;3837.96;2051;1998;87.25979167;159.9147917;4;2020;2.1;232.7083333;247.1745833;1594.14;27.22;1377.76;1453.52;465.14;1012.02
07.04.2020;2018.7;1276;3656.02;2036;2447;84.11229167;152.3341667;4;2020;9.2;239.9583333;236.4464583;1536.48;0;1301.34;1379.52;483.8;982.19
08.04.2020;2041.55;1365;3751.51;1995;2249;85.064375;156.3127083;4;2020;7.3;233.7083333;241.3770833;1557.94;0;1341.48;1401.38;481.09;1001.55
09.04.2020;2032.41;1399;3769.15;1977;2256;84.68354167;157.0479167;4;2020;6.3;234.6666667;241.7314583;1561.42;0;1361.23;1418.03;479.02;1003.7
10.04.2020;2040.71;1492;3784.67;1968;2265;85.02958333;157.694375;4;2020;3.8;238.5416667;242.7239583;1577.42;0;1354.96;1433.05;464.74;998.37
11.04.2020;2002.2;1468;3246.14;1771;2369;83.425;135.2558333;4;2020;2.5;233.6666667;218.6808333;1560.65;0;1287.7;1124.5;456.49;857.26
12.04.2020;1936.35;1421;3226.8;2354;1744;80.68125;134.4497917;4;2020;2.7;229.9583333;215.1310417;1493.56;0;1193.37;1208.92;434.49;798.6
